user_id,song_id,play_count
81ddda70a3aadfa0e722689517b6088e10ff790b,SOUQQWB12AB01828AB,1
4ea609057501310d112dd8187e8aefbbad022fa2,SOZPSBK12A8C13B54D,5
c117ae9fb006fb7aef8638d9d361c05ca9900da1,SOCVUET12AB01804C0,1
172e0bc01b6aec2c07e85d206b17714c0eaaa560,SOFWKCI12A8C13A22A,3
df0683724c5e678af0b3e8a7098ebcb4feb01866,SODBMSF12A8C135DFD,1
61422b682f5b6dfe618992992087b0b1a4f0e9d4,SOMPJVA12A6D4F7BB0,1
e06c11e26a80dd50673383a1b9f506edc27dc048,SOEKNMO12AF72A1918,1
f19c4e900c62d4511c9e5c144462610f4b57581b,SOWVBDQ12A8C13503D,1
8e22826f2677ba6211fba8f163c821020d06f5df,SOUYSFV12AB017FCD1,6
f2fee3b246554e2b73c6f58f35508f464943d698,SOSPFHD12A6701E793,3
d805b8eef3d8fcb90379cd523da90b157066047d,SOESGET12AB0180504,1
9ffe65b784758f888d4b86089bbd7b3839185b00,SOBHNKR12AB0186218,8
f9c5f215395e976fc5ffa3d5981e47bf3ba2158e,SOTNQPT12A6701DE1B,1
17d57477a7c07bd6cf745444e5e0a8bc7497575b,SOUELTK12A8C13831E,1
23a2773d10f73049aac8082dcfce680eed3efafc,SONNNQN12A58A7C189,1
752fea2530292cd0d1b178f20ed83c50ecd383f9,SOBZZMP12A8C140E31,2
c2ea34fa3b6020150671fb35ba3d029ac7db298b,SOBONKR12A58A7A7E0,1
2a1f9c755ba3cec9aa9e7ba295d68ebebfba34f0,SOCYOTN12A8C13A4B1,1
b00c8c79ad3b67280476bceefce1c21227966c8a,SONTUPU12A67AE0C82,1
054e241b0d427b6cb13a19f6dcb423325c7439ac,SOCVTLJ12A6310F0FD,2
df19f442d8adf9e356f6ca68a205374bb96c48b4,SOAODHY12A8C13C8B5,48
ee7aa84c164038c963cfd02a7e52a5598aa470c3,SOHINQU12A67ADAF08,1
bf24de726802ad7e46c05de9ce03ae090ccd5bf6,SOJPZMZ12AB018A0E8,1
7256c81325ed18a3fcdf68897368ac73b5fe360d,SOBZCTQ12AB0183220,1
70f9698fd9ca9531a770a76b9ad2cc496701d117,SOIULUH12AB0182989,2
c40b3ad312f509c9fd987ec4dc7b7093e7f65a7c,SOPXSEP12A67ADE986,1
844754c799591bf7862f4fbf8fd41c6d57ca9bc6,SOENACM12AB0184839,2
1e09a401af90061ccf29473069121e1e7d1b2e3e,SONZNIN12A8C1400EB,5
07f9729b7edf6c3bfbb2f3d18ab1bb45a097addd,SODGXON12AB0181746,3
2fcf715f17a04158ba8c915f88344389f2c14f96,SOQJCXL12AB018CF5B,5
8d57b13329844c9a65fac1749cf7cedad05faa2e,SOKUAIF12A8AE46732,1
74593ee7d75d5cfd203e4539b39968a370669651,SORWLTW12A670208FA,1
8fa437ce81544e491417bb9626665d6cc14406bd,SOFZFNX12A6701C151,1
a63ffb2ce5cd6f03a59430e5151e6ae5440b7ddf,SOJSTYO12A8C13F200,1
0c76bef12113235da9facc9a79e6543f465bc59d,SOMGSIQ12AF72A04D6,2
de7f92e0ad2ce1efc87f833b4c5b2cdc534c3242,SODVFGP12A58A77A74,2
3854384e6313d24744cbd350f9f4695575f185a4,SOSLSLS12A8C135B5F,1
c09a46b61e57246bdf101fc7c5f6073f850944ce,SOHVMIL12A6D4F8963,2
0131986584d3423128e9ca723a21db38b3b2ef76,SONMWXV12AB01803B4,1
fc24269400622ba9ddce14c7c2a8d96a0809f261,SOIICEF12AB01845DA,5
aa1152009d51b93691e66ac33ec915cf9ee9f72a,SOGZCWA12AB0189572,5
54ce1c64a2e7f5847bb17203b70d22e8291caf98,SOIFKDZ12AB018691D,1
06658a42b1e1c5fc14a54a9555e72c596bc679fe,SOWBPNX12A8C13465B,2
e48539d5d322bcd109eb0c28882cbb18532fd993,SOOZBQK12A8C1369F2,1
99a5dc9dce9baec5d0f0898878bc5ad270bf047e,SOHOTTD12A6D4F7035,3
7ffbdfeab24daa1eed1b2f291ae7831313f1298c,SOAZNRS12A6D4F9520,1
8d3811122d5a0ce9e648b67cdde8245bdb10e1d1,SOAYVPL12A8C134CAE,1
5d10ae7137cb38fab2dc38f96cefe3a1273977e7,SOTEBVQ12A8C13B190,1
8ba711eb5d4c988dc0db2920653c91d0963bf305,SOWCBKV12AC90732A6,1
7172a087b760118e98b9b172e80738a6eab5804f,SOJHQCA12A67ADADA1,1
a656a4a3917cd25e12f757a53f560deeb67ce3b5,SOZXVUF12AC909762A,1
9145cbd4889f2986be87bbe327506b034ce78e39,SOZLTJW12AF72AA92A,6
f67233a8bc5f543ae2699ab494de5d7040af1706,SOQCOWO12AB0179B64,1
b1b3072ed19547f992e31f740318bd527dd508f5,SOXLOQG12AF72A2D55,5
916d2b7327458b49e3e08f313353ca955ea5fb29,SOUKUMP12A8C13952E,1
e360c4bb30673d8e7bed7a883acbdb26d49af03d,SOIYHAZ12A6D4F6D30,3
b86a6aa026706b23688fbbf2f1de0da50668aa99,SOJVEVP12A8C1419A9,1
5ebcac0dd23c5da9d524e48f19351d1ef2d70136,SOIMTFP12AC907599E,2
5ec1e96d1b1e81528b9c70c3c47b75c3ab9ed024,SOJWSLO12A6D4F9162,1
f94aebd36100fafec2e03c4b2ad5dee80462fdca,SOLYOQF12A58A7A00A,12
a04d7fe3e4e9c85997893eb259090e2c43bb1718,SOIONAH12A58A76FD1,1
c065c6861dd68fea3a529e9a7529eaef432868d2,SOHYWRK12A8C13D117,13
8e24a562e9c40e57ff2b852a0894db5789d08094,SOZXGHG12A67021D1E,1
f7e74b7406f749df0a5ae27be5143cb3a6129d3c,SOABJBU12A8C13F63F,1
f6b1cbaed64cfa26503b3b64899ea4676953f650,SOBADEB12AB018275F,2
30e8cf4facb3375ae400639a3f243726a0b59346,SOBSHXR12A8C138398,1
960c200b939d3cee204e10ea1a4340c00567fca9,SOSSUUS12A6701EA3C,1
f608e94af82894e36b29c714164a4a051f814b52,SOZEBAZ12AF72A80C8,6
62463228786e813b49c2a4deb2d280dd5d509ccf,SOVRLFT12AAF3B3C4A,2
1671e7e393799266157688072470ff61b70efb58,SOKDLLY12AB01892FA,1
386c7b1482508c6ab1da290ec9ae5c7c6fb014d0,SOUOKFY12AB0184812,2
b0f8c2a48823776ec5c8b0131060b88f3e5017e9,SOVPENR12AB0182A8B,1
0834bfc2241561d112b4bf39d84a40ec1607abbd,SOXTPRH12A58A78C6E,1
c428692c35d6a4a35f914256cd93c7513013c488,SOTTPZH12AB017A918,3
87f709e207c5dad99147e3ab2f2030ea073b78aa,SOYYIZT12A8C1408CA,3
9691640febc6db3310856007beb4424f91efb4b0,SOBLRTH12AB01874BB,1
0f344234680d03f443ac0106dac5d5026b68ee67,SONYKOW12AB01849C9,1
ecafd976053a60a156ebdf0219cce3e492876e0f,SODRLNA12A6D4FC17F,4
7d7feffeb3f63dc3af480260f9887c4583813168,SOOMLRN12A6D4F7F2E,1
127efface7a9f58987552d97d9c825cb296ed6a0,SOKLRPJ12A8C13C3FE,1
1407ef3d8da973596eeefd0cabfa2e67b332085a,SOLUYTC12A8C13600F,1
bc28e2d36d80203392ed3e5a41ba3adf1de35f62,SOKTYZO12A8C13E5D9,1
ed561ba8159acd25ee7e36cf8dd0c1562a9932e5,SOBSEII12A6D4FBB1D,1
8ffc195c8df7f7280bc5e7a2707bb7689a0d646d,SOPURQO12A8C13EC4C,1
3cb9fb6ad328bf23815d4f6f4df88891ffd5fc73,SOPWZGK12A67020744,6
f36265988c39710fabf380670cfc16da524502f8,SOUORBX12AF72A5CDF,1
3d27078e1378cdafe78ba5787af5e616704fe189,SOWLKMP12A6D4F8A71,1
ca2a0045f5306bb6299804caae602442e68644f5,SOLNSZG12A6D4F8273,1
3cb9df7f52657fa62d1526f0419d39cf0d72f636,SOCPNUP12A8C13F8B5,1
a36db2247c5f687ce65405eb902f127c340cccef,SOMVELR12A8C140F35,1
689bbc9483eab5ecea3882dd60c6793ec702fd98,SOGHFDV12A6D4F7E0D,1
b5e15bc79f2b1ba4e08c5d01ff1b10bc95c2b10b,SOWWPGF12A6D4F841F,9
95a303dcd49ef15753c7893d7acaec12eb68fec4,SOGKRAG12AAA8C8611,3
e1e23e7ced6106502ad6b850a010858e91744226,SOACYKU12A5891CC64,1
f52d523ebf589fc4b263a3f8cc7412b513273ba0,SOHLLRP12A6701F2F4,2
08e828162a7fdb3ffcbd3dfd5870813d62bfded3,SOMEBNF12A6310E8FD,30
c1927b62f9ca0849da543475815d85e7d8ae80d6,SOPKOIH12AB01844A1,1
a568b310aebc3252404c1d7682ef1fcaddfb3308,SOEFBBR12A8C13EFBB,1
43d7f304b841f0a927bffed4cfb36203f5bcb5ef,SOZRIZS12A58A7BF9B,1
62463698cefea7765e76d3a967f0ccfa94322a32,SOMTVRZ12A8C13A987,5
e11d8488665f763ce860b691b119322ed06878df,SOQHPCZ12A8AE44DC7,1
2e8fd3d5868ac49fd3d7f0128fd238d78d497f54,SOAKMDU12A8C1346A9,3
edc19f85936d55d76b673d008bd2d220707af47a,SOLKDPE12AB018271F,1
edc19f85936d55d76b673d008bd2d220707af47a,SOQHXKV12A6D4F93CE,1
88b1f6bd375a3566d82df0e45538b7e6b302c331,SOJDFPH12A6D4F591C,3
b0bdf51b47cd43c0c190a58963bf4f7ec9f14650,SOBVNSX12AAFF43CA0,1
eec9655b22b077f6e790c6375b0bce4919dd84cb,SOOPZGS12A8AE4571D,1
cb3a310106e8754e4eea3463d4f806c041bdd30b,SOXDMAC12AB017E7FF,5
27756cadd7c41728dfdf8365fd04df2c7b4024c4,SOJWOZX12AF72A04E5,1
21a440c1537cd0b3d00735bc1d2d6d887ac119b5,SOPXKYD12A6D4FA876,4
cc4c41ab0d0faae6e1c6608f41a77d1f8fa1e667,SOYZLWW12AB0186148,1
3694cdfb72174a9a2f3a198a2f167065f457e497,SOPREHY12AB01815F9,1
5b0a3c26d188d70f2ba579912c3ecfca436af804,SOXJUCD12A6D4FA2C8,1
47f285f377836abe7e6c069b7cfe8c845af5a40e,SONDBJB12A8C13125F,5
e2b2e1e15e4a472b984360f5a0a1530feee5e9f2,SOPXSEP12A67ADE986,5
4e01544003ad95fe2470aef7bd32e0f420e7d97b,SOIAHAG12A8C137806,3
f0445fd00c3df19c1e88c51cc57892ce72621d34,SOFXDBC12A6D4FB935,6
81288684a6ccfc5f7d28a8fad17f896998f3f007,SOGTDIQ12A8C143C1B,13
221da5bf75f38294850d4d023e7cbcd86444cfbc,SOLOQJG12A81C20457,5
53337ebdcc883490949e5149017e82165e549ed2,SOOCVAY12A6D4F8385,5
e6acdbe5687ad0e9b445bff103043d62fe716cc6,SOUITQM12AB01894C0,1
2d75af8cb543f2a3cd20f4250628ac0758b7622e,SODZXTK12A6701F190,2
fc20d6acd10962e07721965d534e6d2a87b281ab,SOCZAEG12A8C13F54E,1
45c58e0062fa795f4d8290a9b4996d521175a04c,SOMWASN12A6D4F72B3,2
9b589f85e1d757b5b4ecff52e864383d7f3b8deb,SOAXGDH12A8C13F8A1,1
e016ea7fa3625d6d66b05b8855a097189f6fdd6b,SOFRQTD12A81C233C0,1
e81512dc36ba9f996a7b6e6239263c20bde74a67,SOCGWCK12A67020F39,1
788ed5b82d7b87908c16e69f1809c04d15e5cec5,SOJHCOH12A8AE45F4F,5
f11f95561a90d9a7a887940b3e1ca84235c3784a,SONQCXC12A6D4F6A37,5
387f8cdb6afae96a743b325ea4b8c8c5e687aa80,SOVMEMU12AB0183A92,1
c78940dff749cc83805d812d2139edae0ddae3e3,SOSVDRD12A67ADAEF1,1
62b664bbb9f8c3677b9e5d9c89d741b10c7bb454,SOPGCOH12A8C139789,1
fe6824e9573c36cbd2ca499f2978c5cd98746c92,SOOIECN12A58A7CEF8,2
9f421913b988809407f87de9dc6377637abdf4e7,SOQWDZB12A67AD8F40,1
8508d62e57e13436ed4ab8d28491ce00d19a6a6d,SOXSOIM12A8C133FC6,7
5527999f54869bd1e9b04612053db2e6a79c96d7,SOBPAWP12A8C144CD7,1
225af005e487aeded11ac7a48ad877e53c2bccc1,SOUUTRO12AB0185262,1
70522e2884ddc40ce6271fe10285752508b6a4ae,SOCHTHF12AB017E206,1
867dd3e5620fa8056d89984c99842891ba638d44,SOTLWOA12A6D4F7DB3,1
48ef470180f5606d406e8aac4d994f49643bf0ba,SODCLQR12A67AE110D,9
7e7d8e8f080b7fead78dbf629dcb4d6fa9822a6d,SOEGIYH12A6D4FC0E3,4
0b74d699e4e61fa4e10684f8fb5714e5a0c5ee44,SODORNG12AB01831BF,1
3a5ccf599911e82aca1dd0add0d9a86eb5d3e97a,SOWDKXZ12A81C22377,5
31aa9a480912096ef2206cd4cace04e507e22d85,SODGVGW12AC9075A8D,1
70b50d6fac2bf67524c6d4dbed96c54e9ffcc38f,SOMSQJL12A58A769EB,6
5e711b33d5d305f274c78f0b0dee472480ccb20c,SOKBMCX12A6310DFCD,3
333eb01460c706024ad245a26016f78b75639c17,SOJJYDE12AF729FC16,3
c0d5b447cad39eedf2ecb4050ec0ccede80eae3c,SOESZML12A8C13EE75,1
4d62f2ae597915fcdc62608bf3765e0772802090,SOYXYRF12A6D4FC2C4,3
29555b14d93025d3e3723e228918e4b258a824ba,SOHFJAQ12AB017E4AF,1
b768a89fa52876d7f9b417df3983d62f8ea98949,SOIIBQK12A58A7C081,5
ec595cf47e1134b4c9605e2dda70253bc0cb81ad,SOPTXEE12A8AE45059,3
9416e9d64b023274fbb57a40771b173e17f3fdc8,SOMTTXF12A8C1428A9,1
0c0e526f6280436555f2667eb1ae7257e4d8e57e,SOXTHNK12A6D4F7EFE,1
c0214b7986f9655687994363f0a767bd62834c5a,SOOFNYO12A6D4FAB1C,1
ac96ab8c6d26a8516b3a1d2c4385c0bb9914c3e6,SOHZUAA12A6701F116,6
b7c71a0d178cadab032162fc6fb6ad307fea081c,SOCWTLE12AB017CFF7,1
b7c71a0d178cadab032162fc6fb6ad307fea081c,SOJVJNI12A58A81FA6,1
cd98d07d75c0b21191354f42a4f0a195b991e1db,SOUIMAR12A8C13915A,1
56c905822bccaed4e321f86e76f3c8548a696b5c,SOPRJTT12A6D4FD034,1
cbf7fc0d9e96cf75e38a577fe91b84870cf539dd,SOXZOMB12AB017DA15,5
b86273b4ef1277f0f6761c28515e264f719fd89d,SOAKMDU12A8C1346A9,3
5c6af36747e38422254a808bef376985bcb7aa81,SOELHVX12AB017DB78,1
5c6af36747e38422254a808bef376985bcb7aa81,SOHVJXZ12A8C1381BB,10
378f88711daab8dd30afad198f490acc7ce6ea8d,SOZODII12A8C13D68F,1
d2ca7305cfc19330be684256b14675e2a22e05b7,SOTHMJC12AB0185BA4,1
6126a4fa2bf0bd0c8e437cd9064a7e7fba810690,SODJWHY12A8C142CCE,3
513cde753470e90167f4a3d2bc27b5ed4b462f8d,SODQNPF12A6D4F8418,1
368176fbaa20c61c730938aa48834bab7cdc634e,SOAORIZ12A6D4F65E7,2
54748e54ec6ae1b9072fce1ff7304fe63b5d73f7,SOISBGU12A6310F232,2
b2518d0944c74718e8454ea24e26f3fa86ad7af7,SOZJWDN12A8151B851,1
6df2dd5a3bb9042da67ab82baf0727bca10ec05e,SOCRIYK12A58A80E8E,1
5fd03ca1ac65e79717cef5b40fcaf35f1af764c0,SOYYIMV12A8C13E4ED,2
86f59c08970800977d055af6e9f79629b3ccb88f,SOIPDNB12A6D4FA902,1
ecdf5464def230bb5db4ead82c86d5774b720f5c,SOVQXNX12A6D4F9019,3
992253ab0d4dc39072c8609ac65ce24923840f37,SOBFRNE12A6D4F7995,1
b68c9d4ecd73142ecf71612fd253794090e9b377,SOSJTOL12A6D4FB4CD,1
657097f976833fab5544ec27516ce1b8db74c52a,SORJTUM12AB018862F,1
126689f7320858d92505ab33e48cf686e519a9e2,SONVPIN12AB017E2C7,1
0a69601b53cdebf67b01501e1238dfcc52feef60,SOIEKQT12A8C13D205,1
e09cac4cfb450b7b5e0969b8a5f1e76b2aafdaeb,SOCQNII12A6D4FD0EF,5
431322cf25248f21da3d9a18ddf3216abd10938f,SOKDBWF12A6701F0C9,1
b43dd200368d0f9af2252e6e0d5b641edd262f4b,SOPZIQE12A8C142C77,2
2255a700f2323503031b4346e334d38969283720,SOIOZHO12AB017FE5E,5
0ebfa0a0f6f1c9950f37b23282e9d4be2ed33e2b,SOHIUQQ12A8C13C72F,4
99d304b5f90765b54d37ad8560beb459b9ccb5cf,SOUVLLP12A6701F349,1
67edd66a2ea1f02aa3b6d5f49f838e94550057ff,SOMDPDU12A6D4FB245,20
e96dbb8018acfd82cae1c963012a0d1e3ce34e5e,SOBOAFP12A8C131F36,3
4e5b4ec00a38c38917d6820b3a1bc1a30c207227,SOYZLWW12AB0186148,4
3f78d6bb230dfb8c4787ca26a8cc5ec524c550ec,SOZXBIS12A8AE44A2E,1
70e9ab2371de14162af101576ffd8a88a7b9b8d2,SOQZUWU12A6310D7D2,1
9698a7f0e7445fe2c64ce4a4d346fb40dd2f8539,SOQQAAQ12A67ADE34D,8
81a4c80898ce36d885751d9d09e4856c218aca60,SONCZRK12A58A8030B,1
4912d2b950df8cf7495db299e831841f3aa06152,SOTMLOE12A8C133F15,9
dca0c785e08a38ae2bd910ae5786dcb17ee76159,SORFJSE12AB017AE1E,1
72f9c71872cd966f1d380dd2e2c029309f835ac6,SOFGQFD12A6D4F80B5,16
bdd54e47315984ea1c4a5891b1cd334706bde0bc,SOGZQHS12A8C137A12,1
223b942161b7dfb5f621478f649d2cbefc4657e7,SOCMNRG12AB0189D3F,4
a326ef4e9456f467716e9ecab1d13c77fede0b9e,SOETHFT12AAF3B2B1C,2
09a8b3fa22a1d665f6faa4f873f0646abf644ec5,SOHUAVP12A6BD50521,1
6429c7b758f370a6019edf76ca6adcdd385d72a7,SOFNMTX12AB0189204,1
e6ba63c0f67d7ff85cb9b2c0581106eec15aecfa,SOSSVAH12A6D4F9681,1
0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOQEBVC12AF72A9E38,1
740a3f55e5e8d0411ffaa24bb7802abcebd92f9e,SOANRRH12AB01861EB,2
af189e260d73d14c63ef6d3ae76a5af69a029b8d,SOXATJK12A6D4FD00A,1
c9c1300306ceb06d2ff88bed65755695980d3492,SOLSEDX12A6D4F7EE6,2
f5fc74a18314764b2a0f511ef654bdc855849983,SODCLQR12A67AE110D,1
ef5a05336831fa205d53d3ad2f0f600207e934d5,SOETHKN12AF72A65A6,1
bb3dc879ac431c367a45045876795052fd623628,SOLTOOU12A58A79668,1
d80ff02d69b41581dab79fcdf40b9d226fd30b2e,SOKUPAO12AB018D576,1
bbc448db8554a3cdc540c2d5e230f688f83cb4ef,SOBAEWK12A8C13E8FF,1
20e906602de4df9eb730db4854170922e03aa0ec,SOYEOHX12A6D4FAAF0,4
b6e5c7aa8c52d97e9f47eabcd8083b52582b5b7b,SOVCZEB12A8C1409F1,3
665978e2f7676f7f4a623f4f1a792a4dd17f48d2,SONKPFU12A6D4F555C,5
8c87aae74e9644017d2bc8ceaac8d4dd4738d836,SOAKMDU12A8C1346A9,1
627a2b7f6e763dc9e9e225596f35c99a5fbde381,SOPOUWP12AB0189D25,19
2b5d5df8aad9893704314458e37640c4bc973748,SOGMLHC12A58A7A1AD,3
96639ad4b8f3d36740713c6ac4cb540f448e0715,SOVHFMK12A679AE565,1
fc23488180f3fe0b33cd27d4fcf5e39b9f05e717,SOUMFAY12AB01872EB,1
411cfe74ef78b1b6992c6a6ed939cbe61c98e0ae,SOVTLQW12AB0186641,34
f2466a47e2c583d5a53d50a9da091cd24eb08c2f,SOKUWEV12A8C13BBEB,1
fd9439dbf14e7d31304d8e7eb8f3d92f834fad28,SOQZNNB12AB017A440,3
234f501c3c38182a19af346d11a73271c520a314,SOXGMFD12A8C132B83,1
5fa0e2c964dc57f8ff5fea88e7ec5f90a2973d8a,SODKXWS12A8C138906,2
86d40a13ebc44587217d23d46e3da0a75eee1b6c,SOXZOMB12AB017DA15,2
3d6646cd1639038175e1690009de8cfad9aca609,SOEPZQS12A8C1436C7,1
b04e41133dd3d30a5631cc8589a1eadd48a8bd53,SOWMGHQ12A6D4F914D,3
cb115fc78b12fc89aca1f8e7fa14f66b372d27d8,SOLGPOU12A58A7EA20,12
f260cd3200a7870ed02a8726bf4364d184c9967b,SOPQBHI12A58A777F6,16
c4efe1020de6a06a1545c361fb9f2fe2302b1940,SOCIKMV12A6D4FD061,7
c9ca131b80d453a2055d010f9fafb57d5b48a599,SOUNAHM12AC468E3B4,1
564002fabb89fad2c4151a406cdeb01cb2230e16,SOBVSYE12A8C13978E,2
d760cec458ebbbc0c4ee7a1356a91ad112448de2,SOEOHXJ12A8151DCED,1
2ba8d5298dc4581e17c83df2b476b252588fb1a5,SOTOKSY12AB017E7FE,1
178fc90a90a19aeca9d51eced0c5342fc1f6bf09,SOBJTHI12A8C133758,8
f55d44b5f3f6788a9f84bdb2275ce9ccb811fb62,SOPTNLO12A8C13EB1A,1
c7bb20473caa4c78474ff67184d32c12387422c8,SOSCIZP12AB0181D2F,2
3addd66a2c047f683e1f3bb10165cb579ddee1dc,SOHVJFJ12A67ADCFC9,1
